nuclide,Z,A,state_index,E_keV,t_half_s,lambda_m_per_s,Jpi,decay_modes
10Lim,3,10,1,200.0,3.7e-21,1.8733707582701224e+20,1+,IT=100
10Lin,3,10,2,480.0,1.35e-21,5.134423559703298e+20,(2+),IT=100
11Nm,7,11,1,740.0,6.899999999999999e-22,1.0045611312462975e+21,1/2-,p=100
12Bem,4,12,1,2251.0,2.33e-07,2974880.6032615677,0+,IT=100
16Nm,7,16,1,120.42,5.25e-06,132028.03439237055,0-      T=1,IT~100;B-=0.000389 25
18Fm,9,18,1,1121.36,1.6200000000000002e-07,4278686.299752749,5+,IT=100
22Nam,11,22,1,583.05,2.43e-07,2852457.5331684994,1+,IT=100
24Nam,11,24,1,472.2074,0.02018,34.34822500297053,1+,IT~100;B-=0.05
24Alm,13,24,1,425.8,0.13,5.331901388922656,1+,IT=82.5 30;B+=17.5 30;B+A=0.028 6
26Fm,9,26,1,643.4,0.0022,315.0669002545206,(4+),IT=82 11;B-=?;B-n=12 8
26Nam,11,26,1,82.4,4.35e-06,159344.1794390679,1+,IT=100
26Alm,13,26,1,228.306,6.346,0.10922583998738501,0+      T=1,B+=100
26Pm,15,26,1,164.4,1.1500000000000001e-07,6027366.787477785,(1+),IT=100
32Alm,13,32,1,956.6,2.0000000000000002e-07,3465735.902799726,(4+),IT=100
34Alm,13,34,1,46.47,0.0221,31.364125817192093,1+*,B-~100;B-n=11 4;B-2n ?
34Clm,17,34,1,146.36,1919.3999999999999,0.0003611270087318669,3+      T=0,B+=55.4 6;IT=44.6 6
38Clm,17,38,1,671.365,0.715,0.9694366161677557,5-,IT=100
38Km,19,38,1,130.15,0.92435,0.7498752426677614,0+*     T=1,B+=99.9670 43;IT=0.0330 43
38Kn,19,38,2,3458.1,2.1949999999999998e-05,31578.459251022567,(7)+,IT=100
40Km,19,40,1,1643.638,3.3600000000000004e-07,2062938.0373807892,0+,IT=100
42Scm,21,42,1,616.81,61.7,0.011234152035007217,7+,B+=100
43Sm,16,43,1,320.7,4.1500000000000005e-07,1670234.1700239643,(7/2-),IT=100
43Km,19,43,1,738.3,2.0000000000000002e-07,3465735.902799726,7/2-,IT=100
43Scm,21,43,1,151.79,0.00043799999999999997,1582.527809497592,3/2+,IT=100
43Scn,21,43,2,3123.73,4.7200000000000004e-07,1468532.1622032737,19/2-,IT=100
43Tim,22,43,1,313.0,1.19e-05,58247.662231928174,(3/2+),IT=100
43Tin,22,43,2,3066.4,5.560000000000001e-07,1246667.5909351532,(19/2-),IT=100
44Sm,16,44,1,1365.0,2.6190000000000003e-06,264661.00823212875,0+,IT=100
44Scm,21,44,1,67.8679,1.548e-07,4477694.964857527,1-,IT=100
44Scn,21,44,2,146.1914,5.1e-05,13591.121187449908,0-,IT=100
44Scp,21,44,3,271.24,210996.0,3.285120004928744e-06,6+*,IT=98.80 7;B+=1.20 7
44Vm,23,44,1,271.0,0.15,4.620981203732969,(6)+,B+=100
45Scm,21,45,1,12.4,0.318,2.1797081149683812,3/2+,IT=100
45Tim,22,45,1,36.53,3e-06,231049.06018664842,3/2-,IT=100
45Vm,23,45,1,56.8,5.12e-07,1353803.087031143,(3/2-),IT=100
46Scm,21,46,1,52.011,9.4e-06,73739.06176169631,6+,IT=100
46Scn,21,46,2,142.528,18.75,0.03696784962986375,1-,IT=100
46Vm,23,46,1,801.46,0.00102,679.5560593724954,3+      T=0,IT=100
46Mnm,25,46,1,150.0,0.001,693.1471805599452,1-#,B+ ?
47Scm,21,47,1,766.83,2.72e-07,2548335.2226468576,(3/2)+,IT=100
50Km,19,50,1,172.0,1.2500000000000002e-07,5545177.444479561,(2-),IT=100
50Scm,21,50,1,256.895,0.35000000000000003,1.9804205158855577,2+,IT>99;B-<1
50Mnm,25,50,1,225.31,105.0,0.006601401719618527,5+*     T=0,B+=100
52Mnm,25,52,1,377.749,1266.0,0.0005475096212953754,2+*,B+=98.22 5;IT=1.78 5
52Fem,26,52,1,6960.7,45.9,0.01510124576383323,12+,B+=99.979 5;IT=0.021 5
52Com,27,52,1,376.0,0.10200000000000001,6.795560593724954,2+,B+~100;IT ?;B+p ?
53Fem,26,53,1,3040.4,152.4,0.004548209846193867,19/2-,IT=100
53Com,27,53,1,3174.3,0.25,2.772588722239781,(19/2-),B+=?;p~1.5
54Scm,21,54,1,110.5,2.7699999999999997e-06,250233.639191316,"(5+,4+)",IT=100
54Vm,23,54,1,108.0,9.000000000000001e-07,770163.5339554948,(5)+,IT=100
54Fem,26,54,1,6527.1,3.6400000000000003e-07,1904250.4960438055,10+,IT=100
54Com,27,54,1,197.57,88.8,0.007805711492792177,7+      T=0,B+=100
54Nim,28,54,1,6457.4,1.52e-07,4560178.819473324,10+,IT=64 2;p=36 2
56Scn,21,56,2,775.0,2.9000000000000003e-07,2390162.691586018,(4+),IT=100
58Scm,21,58,1,1420.7,6e-07,1155245.3009332423,,IT=100
58Mnm,25,58,1,71.77,65.4,0.010598580742506808,4+*,B-~100;IT ?
58Com,27,58,1,24.95,31870.8,2.174865960565613e-05,5+,IT=99.99880 5;EC=0.00120 5
58Con,27,58,2,53.15,1.05e-05,66014.01719618528,4+,IT=100
59Tim,22,59,1,108.5,6.15e-07,1127068.5862763338,1/2-#,IT=100
59Crm,24,59,1,502.7,9.6e-05,7220.283130832763,(9/2+),IT=100
60Vn,23,60,2,203.7,2.3000000000000002e-07,3013683.3937388924,(4+),IT=100
60Mnm,25,60,1,271.9,1.77,0.3916085765875397,4+*,B-=88.5 8;IT=11.5 8
60Com,27,60,1,58.59,628.02,0.0011037023989044065,2+*,IT~100;B-=0.25 3
61Tim,22,61,1,125.0,2.0000000000000002e-07,3465735.902799726,5/2-#,IT=100
61Tin,22,61,2,700.1,3.54e-07,1958042.8829376984,9/2+#,IT=100
61Fem,26,61,1,861.67,2.3800000000000001e-07,2912383.1115964088,9/2+,IT=100
62Mnm,25,62,1,343.0,0.671,1.0330062303426903,4+*,B-=100;B-n ?;IT ?
62Com,27,62,1,22.0,831.5999999999999,0.0008335103181336524,(5)+,B-~100;IT<0.5
63Nim,28,63,1,87.15,1.6699999999999999e-06,415058.19195206306,5/2-,IT=100
64Mnm,25,64,1,174.1,0.000439,1578.9229625511282,(4+)*,IT=100
64Com,27,64,1,107.0,0.3,2.3104906018664844,5+#,B- ?;IT ?
64Gam,31,64,1,42.85,2.1899999999999997e-05,31650.556189951843,(2+),IT=100
65Fem,26,65,1,393.7,1.12,0.6188814112142368,(9/2+),B- ?
65Fen,26,65,2,397.6,4.18e-07,1658246.8434448452,(5/2+),IT=100
65Nim,28,65,1,63.37,6.9e-05,10045.611312462976,1/2-,IT=100
65Znm,30,65,1,53.928,1.6e-06,433216.9878499658,1/2-,IT=100
66Mnm,25,66,1,464.5,0.00078,888.6502314871094,(5-),IT~100;B- ?
66Com,27,66,1,175.1,8.240000000000001e-07,841198.0346601277,(3+),IT=100
66Cum,29,66,1,1154.2,6.000000000000001e-07,1155245.300933242,(6)-,IT=100
66Asm,33,66,1,1356.63,1.1399999999999999e-06,608023.8425964433,5+,IT=100
66Asn,33,66,2,3023.8,7.98e-06,86860.54894234904,9+,IT=100
67Fem,26,67,1,403.0,6.4e-05,10830.424696249145,"(5/2+,7/2+)",IT=100
67Fen,26,67,2,450.0,7.5e-05,9241.962407465939,(9/2+),IT=100
67Com,27,67,1,491.55,0.496,1.3974741543547284,(1/2-),IT>80;B- ?
67Nim,28,67,1,1006.6,1.334e-05,51960.05851273953,9/2+,IT=100
67Znm,30,67,1,93.312,9.15e-06,75753.79022513062,1/2-,IT=100
67Znn,30,67,2,604.48,3.3300000000000003e-07,2081523.0647445803,9/2+,IT=100
67Gem,32,67,1,18.2,1.37e-05,50594.68471240477,5/2-,IT=100
67Gen,32,67,2,751.7,1.091e-07,6353319.711823513,9/2+,IT=100
68Com,27,68,1,150.0,1.6,0.43321698784996576,(2-),B-=100; B-n>2.6
68Con,27,68,2,195.0,1.01e-07,6862843.371880646,(1),IT=100
68Nim,28,68,1,1603.51,2.7e-07,2567211.779851649,0+,IT=100
68Nin,28,68,2,2849.1,0.00085,815.4672712469945,5-,IT=100
68Cum,29,68,1,721.26,225.0,0.003080654135821979,6-*,IT=86 2;B-=14 2
68Asm,33,68,1,425.1,1.11e-07,6244569.194233742,1+,IT=100
69Com,27,69,1,170.0,0.75,0.9241962407465937,1/2-#,B-=100
69Nim,28,69,1,321.0,3.5,0.19804205158855578,(1/2-),B-~100;IT<0.01
69Nin,28,69,2,2700.0,4.3900000000000005e-07,1578922.9625511281,(17/2-),IT=100
69Cum,29,69,1,2742.0,3.5700000000000003e-07,1941588.7410642724,(13/2+),IT=100
69Znm,30,69,1,438.636,49489.2,1.4006029205562938e-05,9/2+*,IT=99.967 3;B-=0.033 3
69Gem,32,69,1,86.76,5.0999999999999995e-06,135911.2118744991,1/2-,IT=100
69Gen,32,69,2,397.94,2.8099999999999998e-06,246671.59450531862,9/2+,IT=100
69Sem,34,69,1,38.85,2e-06,346573.59027997265,5/2-,IT=100
69Sen,34,69,2,574.0,9.55e-07,725808.5660313563,9/2+,IT=100
70Com,27,70,1,200.0,0.112,6.188814112142368,(7-),B-=100;IT ?;B-n ?;B-2n ?
70Nim,28,70,1,2860.91,2.32e-07,2987703.3644825225,8+,IT=100
70Cum,29,70,1,101.1,33.0,0.02100446001696804,3-*,B-=52 9;IT=48 9
70Cun,29,70,2,242.6,6.6,0.1050223000848402,1+*,B-=93.2 9;IT=6.8 9
70Asm,33,70,1,32.046,9.6e-05,7220.283130832763,2+,IT=100
70Brm,35,70,1,2292.3,2.16,0.3209014724814561,9+      T=0,B+=100;B+p ?
71Nim,28,71,1,499.0,2.3,0.3013683393738893,(1/2-),B-=100
71Cum,29,71,1,2755.7,2.7100000000000003e-07,2557738.6736529344,(19/2-),IT=100
71Znm,30,71,1,157.7,14932.8,4.641776361833985e-05,9/2+*,B-~100;IT ?
71Gem,32,71,1,198.354,0.02041,33.961155343456404,9/2+,IT=100
71Sem,34,71,1,48.79,5.6e-06,123776.28224284737,(1/2-),IT=100
71Sen,34,71,2,260.48,1.8999999999999998e-05,36481.430555786596,(9/2+),IT=100
72Com,27,72,1,200.0,0.047799999999999995,14.500987041003041,"(0+,1+)",B-=100
72Cum,29,72,1,270.3,1.7599999999999999e-06,393833.62531815073,(6-),IT=100
72Gam,31,72,1,119.66,0.03968,17.468426929434106,(0+),IT=100
72Gem,32,72,1,691.43,4.442e-07,1560439.3979287376,0+,IT=100
72Brm,35,72,1,100.76,10.6,0.06539124344905145,(3-),IT~100;B+ ?
73Znm,30,73,1,195.5,0.013000000000000001,53.319013889226554,5/2+*,IT=100
73Gem,32,73,1,13.2845,2.91e-06,238194.9074089159,5/2+,IT=100
73Gen,32,73,2,66.725,0.499,1.389072506132155,1/2-,IT=100
73Asm,33,73,1,427.902,5.7e-06,121604.76851928866,9/2+,IT=100
73Sem,34,73,1,25.71,2388.0,0.00029026263842543774,3/2-,IT=72.6 3;B+=27.4 3
73Krm,36,73,1,433.55,1.07e-07,6478011.033270516,(9/2+),IT=100
74Gam,31,74,1,59.571,9.5,0.07296286111157319,(0)(+#),IT=75 25;B- ?
74Brm,35,74,1,13.58,2760.0,0.00025114028281157435,4+*,B+=100
75Cum,29,75,1,61.7,3.1e-07,2235958.6469675656,1/2-,IT=100
75Cun,29,75,2,66.2,1.49e-07,4651994.500402317,3/2-,IT=100
75Znm,30,75,1,126.94,5.0,0.13862943611198905,1/2-*,B- ?;IT ?
75Gem,32,75,1,139.69,47.7,0.014531387433122541,7/2+,IT~100;B-=0.030 6
75Gen,32,75,2,192.19,2.16e-07,3209014.7248145617,5/2+,IT=100
75Asm,33,75,1,303.9243,0.01762,39.33865950964502,9/2+,IT=100
76Com,27,76,1,100.0,0.016,43.32169878499658,(1-),B-=100
76Con,27,76,2,740.0,2.99e-06,231821.79951837633,(3+),IT=100
76Nim,28,76,1,2418.0,5.478e-07,1265328.9166848217,(8+),IT=100
76Asm,33,76,1,44.425,1.84e-06,376710.42421736155,(1)+,IT=100
76Brm,35,76,1,102.58,1.31,0.5291199851602636,(4)+,IT~100;B+<0.6
76Rbm,37,76,1,316.93,3.0499999999999996e-06,227261.37067539193,(4+),IT=100
77Znm,30,77,1,772.44,1.05,0.6601401719618526,1/2-*,B-=66 7;IT=34 7
77Gem,32,77,1,159.71,53.7,0.012907768725511085,1/2-,B-=81 2;IT=19 2
77Asm,33,77,1,475.48,0.00011399999999999999,6080.238425964432,9/2+,IT=100
77Sem,34,77,1,161.9223,17.36,0.03992783298156367,7/2+,IT=100
77Brm,35,77,1,105.86,256.8,0.0026991712638627153,9/2+*,IT=100
77Krm,36,77,1,66.5,1.1800000000000001e-07,5874128.648813095,3/2-,IT=100
78Znm,30,78,1,2673.7,3.2e-07,2166084.939249829,(8+),IT=100
78Gam,31,78,1,498.9,1.1e-07,6301338.005090412,,IT=100
78Brm,35,78,1,180.89,0.0001194,5805.252768508754,(4+),IT=100
78Rbm,37,78,1,46.84,9.100000000000001e-07,761700.1984175222,(1-),IT=100
78Rbn,37,78,2,111.19,344.40000000000003,0.002012622475493453,4-*,B+=91 2;IT=9 2
79Gem,32,79,1,185.95,39.0,0.017773004629742187,7/2+#,B-=96 1;IT=4 1
79Asm,33,79,1,772.81,1.2099999999999998e-06,572848.9095536738,(9/2)+,IT=100
79Sem,34,79,1,95.77,234.0,0.0029621674382903644,1/2-,IT~100;B-=0.056 11
79Brm,35,79,1,207.61,4.85,0.14291694444534955,9/2+,IT=100
79Krm,36,79,1,129.77,50.0,0.013862943611198907,7/2+*,IT=100
80Gam,31,80,1,22.45,1.3,0.5331901388922656,3-*,B-~100;B-n ?;IT ?
80Brm,35,80,1,85.843,15913.8,4.3556358667316754e-05,5-*,IT=100
80Rbm,37,80,1,493.9,1.6299999999999999e-06,425243.6690551812,(6+),IT=100
80Ym,39,80,1,228.5,4.8,0.14440566261665527,1-,IT=81 2;B+=19 2
80Yn,39,80,2,312.6,4.7e-06,147478.12352339263,(2+),IT=100
81Gem,32,81,1,679.14,6.0,0.11552453009332421,(1/2+),B-~100;IT<1
81Sem,34,81,1,103.0,3436.8,0.0002016838863361107,7/2+,IT~100;B-=0.051 14
81Brm,35,81,1,536.2,3.46e-05,20033.15550751287,9/2+,IT=100
81Krm,36,81,1,190.64,13.1,0.05291199851602636,1/2-*,IT~100;EC=0.0025 4
81Rbm,37,81,1,86.31,1830.0,0.00037876895112565315,9/2+*,IT=97.6 6;B+=2.4 6
81Srm,38,81,1,79.23,3.9e-07,1777300.4629742187,(5/2)-,IT=100
81Srn,38,81,2,89.05,6.4e-06,108304.24696249145,(7/2+),IT ?
82Gam,31,82,1,140.7,9.350000000000001e-08,7413338.829518131,(4-),IT=100
82Asm,33,82,1,131.6,13.6,0.050966704452937155,(5-),B-=100
82Brm,35,82,1,45.9492,367.8,0.0018845763473625482,2-,IT=97.6 3;B-=2.4 3
82Rbm,37,82,1,69.0,23299.2,2.9749827485919913e-05,5-*,B+~100;IT<0.33
82Ym,39,82,1,402.63,2.58e-07,2686616.9789145165,4-,IT=100
82Yn,39,82,2,507.5,1.48e-07,4683426.895675306,6+,IT=100
82Nbm,41,82,1,1180.0,9.300000000000001e-08,7453195.489891884,(5+),IT=100
83Sem,34,83,1,228.92,70.1,0.009887976898144727,1/2-,B-=100
83Brm,35,83,1,3069.2,7.29e-07,950819.177722833,(19/2-),IT=100
83Krm,36,83,1,9.4053,1.5680000000000003e-07,4420581.508673119,7/2+,IT=100
83Krn,36,83,2,41.5575,6588.0,0.00010521359753490366,1/2-*,IT=100
83Rbm,37,83,1,42.078,0.0078,88.86502314871093,9/2+,IT=100
83Srm,38,83,1,259.15,4.95,0.14002973344645359,1/2-*,IT=100
83Ym,39,83,1,62.04,171.0,0.004053492283976288,(3/2-),B+=60 5;IT=40 5
83Zrm,40,83,1,52.72,5.3e-07,1307824.868981029,(5/2-),IT=100
83Zrn,40,83,2,77.04,1.8e-06,385081.7669777474,(7/2+),IT=100
84Brm,35,84,1,310.0,360.0,0.001925408834888737,(6)-,B-=100
84Krm,36,84,1,3236.07,1.83e-06,378768.95112565317,8+,IT=100
84Rbm,37,84,1,463.59,1215.6000000000001,0.0005702099214872862,6-*,IT~100;B+<0.0012
84Ym,39,84,1,67.0,4.6,0.15068416968694465,1+,B+=100
84Yn,39,84,2,210.42,2.92e-07,2373791.7142463876,(4-),IT=100
84Nbm,41,84,1,48.0,1.7600000000000001e-07,3938336.253181507,(3+),IT=100
84Nbn,41,84,2,337.7,9.2e-08,7534208.484347231,(5-),IT=100
85Krm,36,85,1,304.871,16128.000000000002,4.297787577876644e-05,1/2-*,B-=78.8 5;IT=21.2 5
85Krn,36,85,2,1991.8,1.82e-06,380850.0992087612,(17/2+),IT=100
85Rbm,37,85,1,514.0065,1.0149999999999998e-06,682903.6261674339,9/2+,IT=100
85Srm,38,85,1,238.79,4057.7999999999997,0.00017081846827343518,1/2-*,IT=86.6 4;B+=13.4 4
85Ym,39,85,1,19.68,17496.0,3.9617465738451376e-05,(9/2)+,B+~100; IT ?
85Yn,39,85,2,266.18,1.78e-07,3894085.2840446364,(5/2)-,IT=100
85Zrm,40,85,1,292.2,10.9,0.06359148445504086,1/2-#,IT=?;B+=?
85Nbm,41,85,1,150.0,3.3,0.2100446001696804,(1/2-),IT=?;B+=?
86Rbm,37,86,1,556.05,61.019999999999996,0.011359344158635617,6-*,IT~100;B-<0.3
86Srm,38,86,1,2956.09,4.5500000000000004e-07,1523400.3968350445,8+,IT=100
86Ym,39,86,1,218.21,2844.0,0.00024372263732768822,(8+),IT=99.31 4;B+=0.69 4
86Yn,39,86,2,302.18,1.2530000000000002e-07,5531900.882361893,6+,IT=100
86Nbm,41,86,1,150.0,20.0,0.03465735902799726,"(0-,1-,2-)",B+=100; IT ?
86Tcm,43,86,1,1524.0,1.1e-06,630133.8005090412,(6+),IT=100
87Srm,38,87,1,388.5287,10098.0,6.864202619924195e-05,1/2-*,IT=99.70 8;EC=0.30 8
87Ym,39,87,1,380.82,48132.0,1.440096361173326e-05,9/2+*,IT=98.43 11;B+=1.57 11
87Zrm,40,87,1,335.84,14.0,0.049510512897138946,1/2-,IT=100
87Nbm,41,87,1,3.9,156.0,0.004443251157435547,(9/2)+,B+=100
87Tcm,43,87,1,7.0,2.0,0.34657359027997264,1/2-#,B+ ?;IT ?
87Tcn,43,87,2,71.0,6.47e-07,1071324.8540339186,7/2+#,IT=100
88Brm,35,88,1,270.17,5.51e-06,125798.03639926412,(4-),IT=100
88Rbm,37,88,1,1373.8,1.23e-07,5635342.931381669,(7+),IT=100
88Ym,39,88,1,392.86,0.000301,2302.8145533553,1+,IT=100
88Yn,39,88,2,674.55,0.013980000000000001,49.58134338769279,8+*,IT=100
88Zrm,40,88,1,2887.79,1.32e-06,525111.5004242009,8+,IT=100
88Nbm,41,88,1,130.0,462.0,0.0015003185726405741,(4-),B+=100
88Tcm,43,88,1,70.0,5.8,0.11950813457930091,(6+),B+=100;B+p ?
88Tcn,43,88,2,95.0,1.46e-07,4747583.428492775,(4+),IT=100
89Ym,39,89,1,908.97,15.663,0.04425379432803073,9/2+*,IT=100
89Zrm,40,89,1,587.82,249.65999999999997,0.0027763645780659514,1/2-,IT=93.77 12;B+=6.23 12
89Mom,42,89,1,387.5,0.19,3.648143055578659,(1/2-),IT=100
89Tcm,43,89,1,62.6,12.9,0.05373233957829033,(1/2-),B+~100;IT ?
90Asm,33,90,1,124.5,2.2e-07,3150669.002545206,,IT=100
90Rbm,37,90,1,106.9,258.0,0.0026866169789145165,3-*,B-=97.4 4;IT=2.5 4
90Ym,39,90,1,682.01,11613.6,5.968409283598068e-05,7+*,IT=99.9982 2;B-=0.0018 2
90Zrm,40,90,1,2319.0,0.8092,0.8565832681165908,5-,IT=100
90Zrn,40,90,2,3589.418,1.31e-07,5291199.851602636,8+,IT=100
90Nbm,41,90,1,122.37,6.3e-05,11002.33619936421,6+,IT=100
90Nbn,41,90,2,124.67,18.81,0.036849929854329895,4-*,IT=100
90Nbq,41,90,4,382.01,0.00619,111.97854290144511,1+,"IT=100[gs=0,m=100]"
90Mom,42,90,1,2874.73,1.1399999999999999e-06,608023.8425964433,8+,IT=100
90Tcm,43,90,1,144.0,8.7,0.07967208971953395,1+,B+=100
91Ym,39,91,1,555.58,2982.6,0.00023239696256955185,9/2+,IT~100;B- ?
91Zrm,40,91,1,3167.3,4.35e-06,159344.1794390679,(21/2+),IT=100
91Nbm,41,91,1,104.6,5258304.0,1.3181953355301354e-07,1/2-*,IT=96.6 5;EC=3.4 5;e+=0.0028 2
91Nbn,41,91,2,2034.42,3.7599999999999996e-06,184347.65440424078,(17/2-),IT=100
91Mom,42,91,1,653.01,64.6,0.010729832516407823,1/2-,IT=50.0 16;B+=50.0 16
91Tcm,43,91,1,139.3,198.0,0.00350074333616134,(1/2)-,B+~100;IT ?
91Rhm,45,91,1,172.9,1.8,0.3850817669777474,1/2-#,B+ ?;IT ?; B+p ?
92Sem,34,92,1,3072.0,1.57e-05,44149.501946493336,(9-),IT=100
92Brm,35,92,1,662.0,8.800000000000001e-08,7876672.506363014,,IT=100
92Brn,35,92,2,1138.0,8.500000000000001e-08,8154672.712469944,,IT=100
92Ym,39,92,1,807.0,3.7e-06,187337.07582701225,7+#,IT=100
92Nbm,41,92,1,135.5,874022.4,7.930542518818113e-07,(2)+,B+=100
92Nbn,41,92,2,225.8,5.9e-06,117482.5729762619,(2)-,IT=100
92Nbp,41,92,3,2203.3,1.67e-07,4150581.9195206305,(11-),IT=100
92Mom,42,92,1,2760.52,1.9e-07,3648143.0555786593,8+,IT=100
92Tcm,43,92,1,270.09,1.0299999999999999e-06,672958.4277281023,(4+),IT=100
92Rum,44,92,1,2833.9,1.0000000000000001e-07,6931471.805599452,(8+),IT=100
92Rhm,45,92,1,50.0,3.18,0.21797081149683814,(2+),B+=100;B+p=1.7 3
92Rhn,45,92,2,105.0,2.32e-07,2987703.3644825225,(4+),IT=100
93Sem,34,93,1,678.2,4.2e-07,1650350.4299046316,,IT=100
93Rbm,37,93,1,4423.1,1.11e-07,6244569.194233742,(27/2-),IT=100
93Ym,39,93,1,758.719,0.8200000000000001,0.8453014397072502,9/2+*,IT=100
93Nbm,41,93,1,30.76,508697647.12,1.3625916779529242e-09,1/2-,IT=100
93Nbn,41,93,2,7460.0,1.5e-06,462098.12037329684,33/2-#,IT=100
93Mom,42,93,1,2424.95,24660.0,2.8108158173558204e-05,21/2+,IT=99.88 1;B+=0.12 1
93Mon,42,93,2,9695.0,1.8e-06,385081.7669777474,(39/2-),IT=100
93Tcm,43,93,1,391.84,2610.0,0.00026557363239844645,1/2-,IT=77.4 6;B+=22.6 6
93Tcn,43,93,2,2185.16,1.0199999999999999e-05,67955.60593724955,(17/2)-,IT=100
93Rum,44,93,1,734.4,10.8,0.06418029449629123,(1/2)-,B+=78.0 23;IT=22.0 23;B+p=0.027 5
93Run,44,93,2,2082.5,2.2999999999999996e-06,301368.3393738893,(21/2)+,IT=100
94Sem,34,94,1,2430.0,6.800000000000001e-07,1019334.089058743,(7-),IT=100
94Brm,35,94,1,294.6,5.3e-07,1307824.868981029,,IT=100
94Rbm,37,94,1,104.2,1.3e-07,5331901.388922656,(0-),IT=100
94Rbn,37,94,2,2074.9,1.07e-07,6478011.033270516,(10-),IT=100
94Ym,39,94,1,1202.3,1.304e-06,531554.5863189765,(5+),IT=100
94Nbm,41,94,1,40.892,375.78,0.0018445558054179182,3+,IT=99.50 6;B-=0.50 6
94Tcm,43,94,1,76.0,3120.0,0.00022216255787177734,(2)+,B+~100;IT<0.18
94Rum,44,94,1,2644.1,6.75e-05,10268.847119406597,8+,IT=100
94Rhm,45,94,1,54.6,4.800000000000001e-07,1444056.6261665525,(2+),IT=100
94Rhn,45,94,2,300.0,25.8,0.026866169789145165,(8+),B+=100
94Pdm,46,94,1,4883.1,5.15e-07,1345916.8554562044,(14+),IT=100
94Pdn,46,94,2,7209.8,2.0600000000000002e-07,3364792.138640511,(19-),IT=100
94Agm,47,94,1,1350.0,0.47000000000000003,1.474781235233926,(7+),B+=100;B+p=17.0 6
94Agn,47,94,2,6500.0,0.4,1.732867951399863,(21+),B+=95.4 7;B+p~27;p=4.1 6;2p=0.5 3
95Brm,35,95,1,537.9,6.799999999999999e-06,101933.40890587431,,IT=100
95Krm,36,95,1,195.5,1.582e-06,438146.131833088,(7/2+),IT=100
95Ym,39,95,1,1087.6,4.86e-05,14262.287665842496,9/2+,IT=100
95Nbm,41,95,1,235.69,311904.0,2.2223093662150703e-06,1/2-,IT=94.4 6;B-=5.6 6
95Tcm,43,95,1,38.91,5353344.0,1.2947929005868955e-07,1/2-,B+=96.1 3;IT=3.9 3
95Rhm,45,95,1,543.3,117.6,0.005894108678230828,(1/2)-,IT=88 5;B+=12 5
95Pdm,46,95,1,1875.13,13.3,0.052116329365409414,(21/2+),B+=89 3;IT=11 3;B+p=0.71 7
96Brm,35,96,1,311.5,3e-06,231049.06018664842,,IT=100
96Rbn,37,96,2,1134.6,1.8e-06,385081.7669777474,(10-),IT=100
96Ym,39,96,1,1540.0,9.6,0.07220283130832764,8+*,B-=100
96Yn,39,96,2,1655.0,1.8100000000000002e-07,3829542.4340328467,(6+),IT=100
96Tcm,43,96,1,34.23,3090.0,0.0002243194759093674,4+,IT=98.0 5;B+=2.0 5
96Rhm,45,96,1,51.98,90.6,0.007650631132008227,3+,IT=60 5;B+=40 5
96Pdm,46,96,1,2530.57,1.804e-06,384227.92713965924,8+#,IT=100
96Agn,47,96,2,2461.4,0.0001032,6716.5424472862915,(13-),IT=100
96Agp,47,96,3,2686.7,1.561e-06,444040.47441380227,(15+),IT=100
96Agq,47,96,4,6951.8,1.3200000000000002e-07,5251115.0042420095,(19+),IT=100
96Cdm,48,96,1,6030.0,0.511,1.3564524081407932,16+,B+=100;B+p=15.4 21
96Cdn,48,96,2,5605.0,1.98e-07,3500743.3361613397,"(12-,13-)",IT=100
97Rbm,37,97,1,76.6,5.7e-06,121604.76851928866,"(1/2,3/2)-",IT=100
97Srm,38,97,1,308.13,1.752e-07,3956319.5237439796,7/2+,IT=100
97Srn,38,97,2,830.83,5.13e-07,1351164.0946587627,(9/2+),IT=100
97Ym,39,97,1,667.52,1.17,0.5924334876580729,9/2+*,B->99.3;IT<0.7;B-n=0.11 3
97Yn,39,97,2,3522.6,0.14200000000000002,4.881318172957361,(27/2-)*,IT=94.8 9;B-=5.2 9
97Zrm,40,97,1,1264.35,1.048e-07,6613999.814503294,7/2+,IT=100
97Nbm,41,97,1,743.35,58.7,0.011808299498465848,1/2-,IT=100
97Tcm,43,97,1,96.57,7871039.999999999,8.806297268975197e-08,1/2-,IT=96.06 18;EC=3.94 18
97Rhm,45,97,1,258.76,2772.0,0.0002500530954400957,1/2-,B+=94.4 6;IT=5.6 6
97Agm,47,97,1,620.0,0.1,6.931471805599452,1/2-#,IT ?
97Cdm,48,97,1,1245.1,0.00073,949.5166856985552,(1/2-),IT=100
97Cdn,48,97,2,2620.0,3.86,0.179571808435219,(25/2+),B+=100;B+p=25.1 5
97Inm,49,97,1,400.0,0.00012,5776.2265046662105,1/2-#,p ?
98Rbm,37,98,1,73.0,0.096,7.2202831308327635,(3+)*,B-=100;B-n ?;B-2n ?
98Rbn,37,98,2,178.5,3.58e-07,1936165.3088266628,(2-),IT=100
98Ym,39,98,1,170.78,6.15e-07,1127068.5862763338,2-,IT=100
98Yn,39,98,2,465.7,2.32,0.2987703364482523,"(6,7)+",B-~100;IT ?;B-n=3.44 95
98Yp,39,98,3,496.1,6.9e-06,100456.11312462974,(4)-,IT=100
98Yq,39,98,4,594.0,1.8000000000000002e-07,3850817.6697774734,"(3-,4-)",IT=100
